,지역명,지역 코드,년월일,최저기온(℃),최고기온(℃),일강수량(mm),최대순간풍속(m/s)
9809,강북*,424,2020-02-28,3.1,6.7,2.0,6.5
9810,강북*,424,2020-02-29,4.5,12.9,0.0,6.1
9811,강북*,424,2020-03-01,3.4,10.5,0.0,6.8
9812,강북*,424,2020-03-02,1.1,8.4,0.0,11.6
9813,강북*,424,2020-03-03,0.8,11.0,0.0,7.7
9814,강북*,424,2020-03-04,0.0,5.8,0.0,14.9
9815,강북*,424,2020-03-05,-1.7,7.3,0.0,9.0
9816,강북*,424,2020-03-06,-1.3,10.3,0.0,4.8
9817,강북*,424,2020-03-07,2.3,13.5,0.0,7.0
9818,강북*,424,2020-03-08,2.8,17.2,0.0,6.5
9819,강북*,424,2020-03-09,5.0,16.9,0.0,6.7
9820,강북*,424,2020-03-10,4.3,12.5,8.0,13.2
9821,강북*,424,2020-03-11,1.5,8.8,0.0,10.3
9822,강북*,424,2020-03-12,1.1,13.6,0.0,11.2
9823,강북*,424,2020-03-13,1.0,9.5,0.0,9.9
9824,강북*,424,2020-03-14,-0.4,9.3,0.0,10.4
9825,강북*,424,2020-03-15,1.4,9.3,0.0,15.3
9826,강북*,424,2020-03-16,-0.9,9.4,0.0,9.8
9827,강북*,424,2020-03-17,3.9,13.0,0.0,9.6
9828,강북*,424,2020-03-18,2.9,17.2,0.0,9.0
9829,강북*,424,2020-03-19,6.7,12.8,0.0,18.7
9830,강북*,424,2020-03-20,4.2,13.9,0.0,14.2
9831,강북*,424,2020-03-21,8.7,19.3,0.0,8.7
9832,강북*,424,2020-03-22,7.3,17.1,0.0,10.4
9833,강북*,424,2020-03-23,5.7,17.3,0.0,9.5
9834,강북*,424,2020-03-24,6.1,18.1,0.0,7.7
9835,강북*,424,2020-03-25,7.0,19.7,0.0,9.1
9836,강북*,424,2020-03-26,8.4,20.9,2.0,6.6
9837,강북*,424,2020-03-27,8.0,16.8,0.5,11.2
9838,강북*,424,2020-03-28,4.9,13.5,0.0,11.1
9839,강북*,424,2020-03-29,2.7,15.9,0.0,9.9
9840,강북*,424,2020-03-30,4.9,17.6,0.0,7.6
9841,강북*,424,2020-03-31,5.7,19.2,0.0,9.0
9842,강북*,424,2020-04-01,7.2,18.5,0.0,12.8
9843,강북*,424,2021-01-02,-7.3,-1.4,0.0,10.0
9844,강북*,424,2021-01-03,-7.7,-1.1,0.0,9.9
9845,강북*,424,2021-01-04,-8.8,0.0,0.0,8.9
9846,강북*,424,2021-01-05,-8.7,-2.4,0.0,11.3
9847,강북*,424,2021-01-06,-11.7,-2.5,1.0,14.5
9848,강북*,424,2021-01-07,-16.3,-8.0,0.0,15.5
9849,강북*,424,2021-01-08,-17.7,-10.0,0.0,11.8
9850,강북*,424,2021-01-09,-14.9,-7.3,0.0,8.0
9851,강북*,424,2021-01-10,-13.1,-3.1,0.0,4.8
9852,강북*,424,2021-01-11,-9.5,-4.0,0.0,4.1
9853,강북*,424,2021-01-12,-9.5,-0.9,1.5,3.5
9854,강북*,424,2021-01-13,-3.5,8.1,0.0,11.2
9855,강북*,424,2021-01-14,-3.2,6.6,0.0,7.8
9856,강북*,424,2021-01-15,0.1,10.2,0.0,11.2
9857,강북*,424,2021-01-16,-8.0,0.2,0.0,7.9
9858,강북*,424,2021-01-17,-9.4,-1.6,0.0,8.0
9859,강북*,424,2021-01-18,-8.6,0.8,0.0,16.5
9860,강북*,424,2021-01-19,-11.2,-1.0,0.0,7.7
9861,강북*,424,2021-01-20,-8.0,5.8,0.0,3.6
9862,강북*,424,2021-01-21,2.0,7.4,7.0,2.8
9863,강북*,424,2021-01-22,4.5,6.4,0.0,4.3
9864,강북*,424,2021-01-23,4.3,12.0,0.0,7.7
9865,강북*,424,2021-01-24,1.9,13.0,0.0,5.3
9866,강북*,424,2021-01-25,2.4,13.6,0.0,4.3
9867,강북*,424,2021-01-26,3.0,7.6,1.0,5.8
9868,강북*,424,2021-01-27,-0.1,7.0,0.0,8.7
9869,강북*,424,2021-01-28,-9.3,2.1,1.5,19.3
9870,강북*,424,2021-01-29,-11.3,-4.4,0.0,15.4
9871,강북*,424,2021-01-30,-7.6,5.4,0.0,7.4
9872,강북*,424,2021-01-31,-3.6,8.7,0.0,3.5
9873,강북*,424,2021-02-01,-1.6,10.3,0.5,12.5
9874,강북*,424,2021-02-02,-7.9,-1.5,0.0,13.7
9875,강북*,424,2021-02-03,-8.4,1.5,3.5,10.2
9876,강북*,424,2021-02-04,-7.0,1.4,0.0,14.1
9877,강북*,424,2021-02-05,-3.8,6.7,0.0,9.4
9878,강북*,424,2021-02-06,4.3,10.4,0.0,8.5
9879,강북*,424,2021-02-07,-1.8,8.2,0.0,10.5
9880,강북*,424,2021-02-08,-5.2,0.9,0.0,10.7
9881,강북*,424,2021-02-09,-5.6,4.5,0.0,8.4
9882,강북*,424,2021-02-10,-0.4,8.3,0.0,6.8
9883,강북*,424,2021-02-11,1.3,10.5,0.0,4.7
9884,강북*,424,2021-02-12,0.7,14.0,0.0,5.5
9885,강북*,424,2021-02-13,0.9,15.3,0.0,4.5
9886,강북*,424,2021-02-14,6.3,14.3,0.0,4.8
9887,강북*,424,2021-02-15,-4.8,9.6,0.0,15.6
9888,강북*,424,2021-02-16,-6.6,-1.0,0.0,16.8
9889,강북*,424,2021-02-17,-10.0,-4.5,0.0,16.0
9890,강북*,424,2021-02-18,-10.5,0.0,0.0,9.2
9891,강북*,424,2021-02-19,-6.6,8.8,0.0,9.4
9892,강북*,424,2021-02-20,5.1,14.7,0.0,7.8
9893,강북*,424,2021-02-21,4.6,17.7,0.0,11.9
9894,강북*,424,2021-02-22,1.2,13.6,0.0,14.6
9895,강북*,424,2021-02-23,-1.9,4.7,0.0,8.4
9896,강북*,424,2021-02-24,-2.2,9.2,0.0,7.3
9897,강북*,424,2021-02-25,0.6,8.5,0.0,5.1
9898,강북*,424,2021-02-26,0.6,15.3,0.0,6.6
9899,강북*,424,2021-02-27,3.1,15.2,0.0,8.3
9900,강북*,424,2021-02-28,3.6,10.9,0.0,3.9
9901,강북*,424,2021-03-01,0.5,9.2,59.5,10.7
9902,강북*,424,2021-03-02,0.1,6.2,0.0,6.5
9903,강북*,424,2021-03-03,-0.6,9.8,0.0,5.2
9904,강북*,424,2021-03-04,2.9,12.5,0.0,5.0
9905,강북*,424,2021-03-05,2.8,17.0,0.0,6.9
9906,강북*,424,2021-03-06,3.9,11.0,0.0,9.2
9907,강북*,424,2021-03-07,2.3,11.9,0.0,7.0
9908,강북*,424,2021-03-08,1.9,13.7,0.0,8.1
9909,강북*,424,2021-03-09,2.0,12.8,0.0,7.9
9910,강북*,424,2021-03-10,2.2,16.1,0.0,5.1
9911,강북*,424,2021-03-11,4.6,17.3,0.0,7.3
9912,강북*,424,2021-03-12,7.5,14.9,0.0,8.3
9913,강북*,424,2021-03-13,5.1,14.7,0.0,8.5
9914,강북*,424,2021-03-14,5.8,13.9,0.0,6.0
9915,강북*,424,2021-03-15,5.3,15.9,1.5,8.8
9916,강북*,424,2021-03-16,6.0,13.7,1.5,11.2
9917,강북*,424,2021-03-17,2.7,17.3,0.0,5.6
9918,강북*,424,2021-03-18,5.5,18.2,0.0,7.5
9919,강북*,424,2021-03-19,11.4,19.5,0.0,5.9
9920,강북*,424,2021-03-20,8.0,15.3,3.5,8.2
9921,강북*,424,2021-03-21,3.8,9.8,0.0,14.3
9922,강북*,424,2021-03-22,2.9,11.9,0.0,11.4
9923,강북*,424,2021-03-23,3.0,16.2,0.0,11.4
9924,강북*,424,2021-03-24,5.8,16.6,0.0,8.7
9925,강북*,424,2021-03-25,7.8,19.2,0.0,9.0
9926,강북*,424,2021-03-26,5.8,20.9,0.0,4.8
9927,강북*,424,2021-03-27,10.4,15.3,26.5,3.8
9928,강북*,424,2021-03-28,8.0,12.9,9.5,9.8
9929,강북*,424,2021-03-29,8.6,15.2,0.5,11.8
9930,강북*,424,2021-03-30,4.5,18.9,0.0,9.6
9931,강북*,424,2021-03-31,6.0,22.8,0.0,5.6
9932,강북*,424,2021-04-01,10.5,23.8,0.0,8.1
9933,강북*,424,2022-01-02,-3.4,3.1,0.0,7.9
9934,강북*,424,2022-01-03,-7.8,2.7,0.0,7.5
9935,강북*,424,2022-01-04,-4.3,2.1,0.0,7.1
9936,강북*,424,2022-01-05,-7.5,2.2,0.0,5.6
9937,강북*,424,2022-01-06,-4.7,3.8,0.0,6.9
9938,강북*,424,2022-01-07,-6.3,4.3,0.0,4.6
9939,강북*,424,2022-01-08,-4.3,4.8,0.0,6.7
9940,강북*,424,2022-01-09,-0.3,4.8,0.0,5.0
9941,강북*,424,2022-01-10,-3.2,5.2,0.0,6.3
9942,강북*,424,2022-01-11,-9.2,0.7,0.0,12.8
9943,강북*,424,2022-01-12,-10.7,-2.8,0.0,8.6
9944,강북*,424,2022-01-13,-7.3,-3.0,0.0,14.3
9945,강북*,424,2022-01-14,-9.5,0.6,0.0,5.0
9946,강북*,424,2022-01-15,-4.8,2.1,0.0,3.6
9947,강북*,424,2022-01-16,-6.5,3.7,0.0,9.8
9948,강북*,424,2022-01-17,-8.8,-0.3,0.0,10.7
9949,강북*,424,2022-01-18,-8.4,-0.2,0.0,6.3
9950,강북*,424,2022-01-19,-6.4,-2.0,0.5,8.9
9951,강북*,424,2022-01-20,-9.3,1.3,0.0,5.1
9952,강북*,424,2022-01-21,-8.6,3.7,0.0,3.5
9953,강북*,424,2022-01-22,-5.1,5.9,0.0,4.2
9954,강북*,424,2022-01-23,0.0,7.0,0.0,4.3
9955,강북*,424,2022-01-24,0.0,7.5,0.0,8.2
9956,강북*,424,2022-01-25,1.7,5.0,0.0,6.8
9957,강북*,424,2022-01-26,-0.9,6.4,0.0,7.6
9958,강북*,424,2022-01-27,-3.6,4.5,0.0,7.1
9959,강북*,424,2022-01-28,-4.9,2.7,0.0,8.5
9960,강북*,424,2022-01-29,-5.6,1.1,0.0,7.9
9961,강북*,424,2022-01-30,-6.8,2.7,0.0,7.8
9962,강북*,424,2022-01-31,-6.1,4.6,0.5,11.4
9963,강북*,424,2022-02-01,-2.0,1.2,1.0,13.8
9964,강북*,424,2022-02-02,-5.4,-0.3,0.0,9.0
9965,강북*,424,2022-02-03,-6.5,0.8,0.0,8.8
9966,강북*,424,2022-02-04,-7.4,-0.7,0.0,14.1
9967,강북*,424,2022-02-05,-8.7,-1.9,0.0,12.7
9968,강북*,424,2022-02-06,-7.4,1.4,0.0,13.3
9969,강북*,424,2022-02-07,-7.4,2.5,0.0,8.3
9970,강북*,424,2022-02-08,-4.2,5.9,0.0,6.6
9971,강북*,424,2022-02-09,-4.3,6.4,0.0,3.9
9972,강북*,424,2022-02-10,-2.5,7.4,0.0,7.5
9973,강북*,424,2022-02-11,-2.3,8.7,0.0,7.3
9974,강북*,424,2022-02-12,0.3,10.2,0.0,5.8
9975,강북*,424,2022-02-13,1.7,9.8,0.0,6.1
9976,강북*,424,2022-02-14,-1.0,8.6,1.0,11.9
9977,강북*,424,2022-02-15,-7.2,-0.9,0.0,13.3
9978,강북*,424,2022-02-16,-8.8,-3.8,0.0,11.8
9979,강북*,424,2022-02-17,-9.8,-0.7,0.0,10.8
9980,강북*,424,2022-02-18,-7.7,4.9,0.0,6.5
9981,강북*,424,2022-02-19,-5.4,4.0,0.0,11.7
9982,강북*,424,2022-02-20,-7.9,-0.5,0.0,12.3
9983,강북*,424,2022-02-21,-6.8,4.3,0.0,14.7
9984,강북*,424,2022-02-22,-6.6,0.2,0.0,14.9
9985,강북*,424,2022-02-23,-8.1,-0.4,0.0,10.1
9986,강북*,424,2022-02-24,-7.9,4.1,0.0,11.1
9987,강북*,424,2022-02-25,-3.0,8.7,0.0,9.2
9988,강북*,424,2022-02-26,2.4,10.2,1.0,14.7
9989,강북*,424,2022-02-27,0.7,9.0,0.0,11.7
9990,강북*,424,2022-02-28,2.9,10.8,0.0,6.9
9991,강북*,424,2022-03-01,1.5,9.7,2.0,9.2
9992,강북*,424,2022-03-02,-1.2,9.3,0.0,9.8
9993,강북*,424,2022-03-03,2.1,12.0,0.0,10.7
9994,강북*,424,2022-03-04,1.5,15.0,0.0,15.8
9995,강북*,424,2022-03-05,0.5,6.5,0.0,16.6
9996,강북*,424,2022-03-06,-0.7,7.1,0.0,10.4
9997,강북*,424,2022-03-07,-1.6,8.8,0.0,7.1
9998,강북*,424,2022-03-08,2.3,11.9,0.0,7.7
9999,강북*,424,2022-03-09,1.8,14.5,0.0,7.5
10000,강북*,424,2022-03-10,4.8,16.0,0.0,9.1
10001,강북*,424,2022-03-11,5.1,18.1,0.0,6.5
10002,강북*,424,2022-03-12,6.1,19.3,4.5,8.3
10003,강북*,424,2022-03-13,11.0,13.4,38.0,9.3
10004,강북*,424,2022-03-14,6.3,12.8,10.0,12.7
10005,강북*,424,2022-03-15,3.2,13.1,0.0,7.0
10006,강북*,424,2022-03-16,4.2,17.5,0.0,6.6
10007,강북*,424,2022-03-17,8.0,15.1,0.5,7.5
10008,강북*,424,2022-03-18,6.0,9.7,0.0,9.0
10009,강북*,424,2022-03-19,0.9,6.5,14.0,7.0
10010,강북*,424,2022-03-20,2.8,9.7,0.0,8.5
10011,강북*,424,2022-03-21,0.1,10.7,0.0,7.9
10012,강북*,424,2022-03-22,3.0,13.2,0.0,8.2
10013,강북*,424,2022-03-23,5.6,8.9,0.0,7.3
10014,강북*,424,2022-03-24,5.6,12.2,0.0,5.4
10015,강북*,424,2022-03-25,6.7,17.2,10.0,6.0
10016,강북*,424,2022-03-26,9.9,16.0,24.5,10.1
10017,강북*,424,2022-03-27,6.1,13.1,0.0,14.7
10018,강북*,424,2022-03-28,2.0,14.9,0.0,7.2
10019,강북*,424,2022-03-29,4.0,16.0,0.0,9.1
10020,강북*,424,2022-03-30,6.5,16.3,0.0,5.3
10021,강북*,424,2022-03-31,8.0,15.5,0.0,9.2
10022,강북*,424,2022-04-01,5.0,14.8,0.0,9.6
10023,강북*,424,2023-01-02,-8.9,-1.4,0.0,6.0
10024,강북*,424,2023-01-03,-10.9,-0.8,0.0,6.3
10025,강북*,424,2023-01-04,-7.8,2.5,0.0,8.0
10026,강북*,424,2023-01-05,-7.9,3.3,0.0,4.9
10027,강북*,424,2023-01-06,-6.4,4.5,4.0,3.4
10028,강북*,424,2023-01-07,-3.3,3.6,0.5,8.7
10029,강북*,424,2023-01-08,-5.3,4.6,0.0,3.4
10030,강북*,424,2023-01-09,-3.0,7.1,0.0,6.5
10031,강북*,424,2023-01-10,-5.3,7.8,0.0,3.5
10032,강북*,424,2023-01-11,-4.0,7.7,0.0,4.0
10033,강북*,424,2023-01-12,-2.7,11.6,0.0,2.1
10034,강북*,424,2023-01-13,3.9,8.9,36.5,4.4
10035,강북*,424,2023-01-14,3.1,8.1,2.0,4.2
10036,강북*,424,2023-01-15,-3.3,3.5,4.5,7.6
10037,강북*,424,2023-01-16,-7.3,-2.0,0.0,7.0
10038,강북*,424,2023-01-17,-7.9,-1.0,0.0,4.5
10039,강북*,424,2023-01-18,-6.6,1.7,0.0,7.0
10040,강북*,424,2023-01-19,-7.2,4.4,0.5,5.8
10041,강북*,424,2023-01-20,-8.9,3.3,0.0,12.6
10042,강북*,424,2023-01-21,-11.7,0.1,0.0,3.5
10043,강북*,424,2023-01-22,-4.0,2.1,0.0,2.8
10044,강북*,424,2023-01-23,-7.4,3.9,0.0,9.9
10045,강북*,424,2023-01-24,-17.0,-7.4,0.0,12.5
10046,강북*,424,2023-01-25,-18.4,-6.4,0.0,4.5
10047,강북*,424,2023-01-26,-10.7,-3.9,0.0,4.7
10048,강북*,424,2023-01-27,-10.4,-3.8,0.0,10.7
10049,강북*,424,2023-01-28,-12.4,-1.4,0.0,8.0
10050,강북*,424,2023-01-29,-9.4,4.1,0.0,10.0
10051,강북*,424,2023-01-30,-4.6,3.3,0.0,7.6
10052,강북*,424,2023-01-31,-5.4,6.8,0.0,9.2
10053,강북*,424,2023-02-01,-2.2,6.0,0.0,10.4
10054,강북*,424,2023-02-02,-6.4,1.9,0.0,9.0
10055,강북*,424,2023-02-03,-4.7,2.8,0.0,6.7
10056,강북*,424,2023-02-04,-6.2,5.1,0.0,6.4
10057,강북*,424,2023-02-05,-4.9,6.7,0.0,5.1
10058,강북*,424,2023-02-06,-2.8,7.8,0.0,3.3
10059,강북*,424,2023-02-07,-2.1,9.1,0.0,5.8
10060,강북*,424,2023-02-08,-2.9,8.0,0.0,8.1
10061,강북*,424,2023-02-09,-4.2,9.2,0.0,5.0
10062,강북*,424,2023-02-10,-0.7,7.2,0.0,6.2
10063,강북*,424,2023-02-11,-2.7,7.8,0.0,4.5
10064,강북*,424,2023-02-12,-2.3,7.8,0.0,4.7
10065,강북*,424,2023-02-13,1.3,8.2,0.0,4.6
10066,강북*,424,2023-02-14,-3.5,6.1,0.0,5.7
10067,강북*,424,2023-02-15,-2.9,7.3,0.0,4.3
10068,강북*,424,2023-02-16,-2.1,4.6,0.0,7.1
10069,강북*,424,2023-02-17,-2.9,8.9,0.0,3.9
10070,강북*,424,2023-02-18,1.4,7.3,0.0,2.4
10071,강북*,424,2023-02-19,-1.1,6.4,0.0,11.2
10072,강북*,424,2023-02-20,-2.8,2.3,0.0,11.5
10073,강북*,424,2023-02-21,-6.1,4.2,0.0,8.6
10074,강북*,424,2023-02-22,-5.8,7.2,0.0,6.7
10075,강북*,424,2023-02-23,-3.1,8.5,0.0,6.4
10076,강북*,424,2023-02-24,-1.1,7.7,0.0,10.1
10077,강북*,424,2023-02-25,-3.8,5.6,0.0,8.4
10078,강북*,424,2023-02-26,-4.8,8.6,0.0,6.3
10079,강북*,424,2023-02-27,-3.3,11.7,0.0,5.6
10080,강북*,424,2023-02-28,-2.9,8.5,0.0,6.3
10081,강북*,424,2023-03-01,2.9,9.1,0.0,12.2
10082,강북*,424,2023-03-02,-1.5,5.9,0.0,9.6
10083,강북*,424,2023-03-03,-3.2,9.1,0.0,7.3
10084,강북*,424,2023-03-04,1.1,13.7,0.0,6.9
10085,강북*,424,2023-03-05,0.3,14.8,0.0,7.1
10086,강북*,424,2023-03-06,0.1,15.5,0.0,5.7
10087,강북*,424,2023-03-07,4.1,18.3,0.0,6.8
10088,강북*,424,2023-03-08,5.6,17.5,0.5,7.4
10089,강북*,424,2023-03-09,5.5,13.4,4.0,7.9
10090,강북*,424,2023-03-10,3.9,21.5,0.0,4.6
10091,강북*,424,2023-03-11,7.7,22.4,0.0,7.4
10092,강북*,424,2023-03-12,0.4,11.8,9.0,16.4
10093,강북*,424,2023-03-13,-1.9,6.8,0.0,9.6
10094,강북*,424,2023-03-14,0.9,15.1,0.0,9.4
10095,강북*,424,2023-03-15,3.3,14.9,0.0,11.5
10096,강북*,424,2023-03-16,-0.2,9.3,0.0,8.3
10097,강북*,424,2023-03-17,-0.8,12.8,0.0,5.0
10098,강북*,424,2023-03-18,1.2,14.2,0.0,8.7
10099,강북*,424,2023-03-19,0.3,14.7,0.0,7.7
10100,강북*,424,2023-03-20,1.2,16.6,0.0,5.9
10101,강북*,424,2023-03-21,2.7,21.0,0.0,3.5
10102,강북*,424,2023-03-22,7.3,24.1,0.0,5.7
10103,강북*,424,2023-03-23,11.8,23.6,0.0,9.0
10104,강북*,424,2023-03-24,6.1,18.6,0.0,5.7
10105,강북*,424,2023-03-25,6.3,18.2,0.0,9.2
10106,강북*,424,2023-03-26,4.4,14.1,0.0,10.6
10107,강북*,424,2023-03-27,0.1,13.8,0.0,10.3
10108,강북*,424,2023-03-28,1.3,15.4,0.0,6.6
10109,강북*,424,2023-03-29,3.0,19.8,0.0,7.2
10110,강북*,424,2023-03-30,4.2,21.1,0.0,8.4
10111,강북*,424,2023-03-31,5.5,23.9,0.0,8.2
10112,강북*,424,2023-04-01,7.5,25.1,0.0,8.2
10113,강북*,424,2024-01-21,-2.4,4.3,0.0,6.6
10114,강북*,424,2024-01-22,-12.0,-2.3,0.0,11.8
10115,강북*,424,2024-01-23,-14.2,-8.7,0.0,9.6
10116,강북*,424,2024-01-24,-11.3,-4.0,0.0,11.0
10117,강북*,424,2024-01-25,-11.0,-1.0,0.0,5.2
10118,강북*,424,2024-01-26,-8.6,3.5,0.0,6.1
10119,강북*,424,2024-01-27,-6.2,4.0,0.0,6.8
10120,강북*,424,2024-01-28,-5.9,2.8,0.0,7.6
10121,강북*,424,2024-01-29,-6.7,4.2,0.0,6.6
10122,강북*,424,2024-01-30,-5.7,7.4,0.0,2.8
10123,강북*,424,2024-01-31,-1.6,10.3,0.0,6.8
10124,강북*,424,2024-02-01,-2.1,7.5,0.0,5.1
10125,강북*,424,2024-02-02,-0.8,7.6,0.0,4.6
10126,강북*,424,2024-02-03,-1.8,7.9,0.0,3.0
10127,강북*,424,2024-02-04,2.3,10.8,0.0,3.5
10128,강북*,424,2024-02-05,-0.2,6.4,4.0,9.3
10129,강북*,424,2024-02-06,-0.4,3.3,0.0,5.8
10130,강북*,424,2024-02-07,-2.1,3.1,0.0,4.9
10131,강북*,424,2024-02-08,-4.4,5.7,0.0,7.0
10132,강북*,424,2024-02-09,-4.3,5.7,0.0,6.6
10133,강북*,424,2024-02-10,-2.3,6.7,0.0,7.8
10134,강북*,424,2024-02-11,-4.9,5.3,0.0,7.4
10135,강북*,424,2024-02-12,-4.2,9.6,0.0,4.3
10136,강북*,424,2024-02-13,0.2,14.2,0.0,7.4
10137,강북*,424,2024-02-14,7.3,17.8,0.0,6.7
10138,강북*,424,2024-02-15,-0.4,12.0,9.0,10.6
10139,강북*,424,2024-02-16,-2.2,7.6,0.0,4.8
10140,강북*,424,2024-02-17,-2.5,10.9,0.0,4.4
10141,강북*,424,2024-02-18,-0.5,9.9,16.0,4.1
10142,강북*,424,2024-02-19,4.4,12.2,9.5,9.2
10143,강북*,424,2024-02-20,3.7,7.2,2.0,4.9
10144,강북*,424,2024-02-21,0.2,4.6,16.5,4.3
10145,강북*,424,2024-02-22,-0.7,2.2,7.5,5.0
10146,강북*,424,2024-02-23,-1.8,6.4,0.5,6.6
10147,강북*,424,2024-02-24,-2.7,5.9,1.5,4.8
10148,강북*,424,2024-02-25,-0.6,6.6,2.0,5.1
10149,강북*,424,2024-02-26,-2.0,9.8,0.0,5.0
10150,강북*,424,2024-02-27,-0.8,9.4,0.0,5.0
10151,강북*,424,2024-02-28,1.4,10.0,0.0,4.3
10152,강북*,424,2024-02-29,0.2,9.7,0.0,9.3
10153,강북*,424,2024-03-01,-7.2,0.2,0.0,11.8
10154,강북*,424,2024-03-02,-8.9,4.4,0.0,8.6
10155,강북*,424,2024-03-03,0.5,9.0,0.0,8.5
10156,강북*,424,2024-03-04,-3.0,11.5,0.0,4.3
10157,강북*,424,2024-03-05,3.3,11.4,0.0,6.9
10158,강북*,424,2024-03-06,0.6,10.0,0.0,4.6
10159,강북*,424,2024-03-07,0.5,7.3,2.0,6.8
10160,강북*,424,2024-03-08,-0.8,6.8,0.0,11.3
10161,강북*,424,2024-03-09,-3.7,6.6,0.0,7.1
10162,강북*,424,2024-03-10,-3.1,10.4,0.0,7.4
10163,강북*,424,2024-03-11,0.5,10.7,0.0,6.2
10164,강북*,424,2024-03-12,2.8,9.7,2.5,4.2
10165,강북*,424,2024-03-13,-0.3,12.5,0.0,10.6
10166,강북*,424,2024-03-14,1.2,15.7,0.0,9.1
10167,강북*,424,2024-03-15,2.0,15.0,0.0,7.5
10168,강북*,424,2024-03-16,2.9,18.3,0.0,7.3
10169,강북*,424,2024-03-17,4.9,12.6,0.0,12.8
10170,강북*,424,2024-03-18,-0.3,12.8,0.0,7.4
10171,강북*,424,2024-03-19,3.6,10.1,0.0,14.1
10172,강북*,424,2024-03-20,1.6,8.5,0.0,10.6
10173,남현,425,2020-01-02,0.0,4.6,0.0,1.0
10174,남현,425,2020-01-03,-3.1,4.3,0.0,6.1
10175,남현,425,2020-01-04,-3.2,5.8,0.0,7.5
10176,남현,425,2020-01-05,-3.6,5.7,0.0,3.2
10177,남현,425,2020-01-06,-0.1,5.3,2.5,7.2
10178,남현,425,2020-01-07,3.7,8.5,56.0,5.4
10179,남현,425,2020-01-08,0.3,10.7,7.0,9.0
10180,남현,425,2020-01-09,-3.0,1.5,0.0,6.9
10181,남현,425,2020-01-10,-4.2,3.7,0.0,5.3
10182,남현,425,2020-01-11,-3.0,3.4,0.0,5.6
10183,남현,425,2020-01-12,-3.4,2.1,0.0,7.7
10184,남현,425,2020-01-13,-5.3,0.3,0.0,7.3
10185,남현,425,2020-01-14,-6.4,2.1,0.0,5.2
10186,남현,425,2020-01-15,-7.8,1.1,0.0,6.3
10187,남현,425,2020-01-16,-6.3,2.7,0.0,5.2
10188,남현,425,2020-01-17,-5.2,4.1,0.0,5.0
10189,남현,425,2020-01-18,-4.4,4.8,0.0,5.9
10190,남현,425,2020-01-19,-0.9,5.6,0.0,8.1
10191,남현,425,2020-01-20,-1.8,5.5,0.0,8.4
10192,남현,425,2020-01-21,-6.1,3.9,0.0,5.3
10193,남현,425,2020-01-22,-0.2,6.0,0.0,4.5
10194,남현,425,2020-01-23,-0.8,9.1,0.0,5.6
10195,남현,425,2020-01-24,-1.0,7.5,0.0,4.7
10196,남현,425,2020-01-25,0.3,9.2,0.0,4.4
10197,남현,425,2020-01-26,-0.6,10.5,0.0,9.0
10198,남현,425,2020-01-27,4.0,8.0,1.0,9.7
10199,남현,425,2020-01-28,2.8,10.2,0.5,7.5
10200,남현,425,2020-01-29,2.1,9.8,0.0,5.8
10201,남현,425,2020-01-30,0.9,9.2,0.0,5.2
10202,남현,425,2020-01-31,-0.2,8.4,0.0,5.9
10203,남현,425,2020-02-01,-2.1,7.6,0.0,5.9
10204,남현,425,2020-02-02,-2.1,6.1,0.0,6.8
10205,남현,425,2020-02-03,-3.0,2.9,0.0,7.8
10206,남현,425,2020-02-04,-6.7,4.8,1.5,9.1
10207,남현,425,2020-02-05,-11.6,-3.9,0.0,9.2
10208,남현,425,2020-02-06,-14.2,-0.8,0.0,4.5
10209,남현,425,2020-02-07,-8.4,2.2,0.0,5.8
10210,남현,425,2020-02-08,-2.8,3.1,0.0,9.3
10211,남현,425,2020-02-09,-6.3,3.5,0.0,7.3
10212,남현,425,2020-02-10,-1.7,8.5,0.0,7.0
10213,남현,425,2020-02-11,-1.1,13.0,0.0,5.4
10214,남현,425,2020-02-12,5.8,7.8,9.0,6.1
10215,남현,425,2020-02-13,3.5,8.6,0.0,4.9
10216,남현,425,2020-02-14,2.8,13.3,0.0,3.9
10217,남현,425,2020-02-15,4.4,15.4,2.0,8.0
10218,남현,425,2020-02-16,-3.9,7.3,10.0,8.4
10219,남현,425,2020-02-17,-6.7,-2.8,0.5,8.3
10220,남현,425,2020-02-18,-8.9,1.0,0.0,7.4
10221,남현,425,2020-02-19,-5.0,6.0,0.0,5.6
10222,남현,425,2020-02-20,-0.5,10.3,0.0,5.3
10223,남현,425,2020-02-21,1.3,12.5,4.5,8.4
10224,남현,425,2020-02-22,0.9,8.7,3.5,12.5
10225,남현,425,2020-02-23,-2.1,7.5,0.0,6.8
10226,남현,425,2020-02-24,-0.3,12.0,0.0,5.0
10227,남현,425,2020-02-25,5.3,8.6,20.5,8.6
10228,남현,425,2020-02-26,2.2,11.3,0.0,6.3
10229,남현,425,2020-02-27,1.0,10.4,0.0,5.6
10230,남현,425,2020-02-28,2.8,6.5,5.0,5.4
10231,남현,425,2020-02-29,4.1,11.7,0.5,6.6
10232,남현,425,2020-03-01,2.8,10.6,0.0,6.6
10233,남현,425,2020-03-02,0.7,7.0,0.0,8.9
10234,남현,425,2020-03-03,-0.6,11.2,0.0,7.1
10235,남현,425,2020-03-04,-0.2,6.8,0.0,12.8
10236,남현,425,2020-03-05,-2.1,5.9,0.0,8.0
10237,남현,425,2020-03-06,-3.1,8.9,0.0,5.3
